ID,Title,Faculty,Size
990019224740204146,התפתחות הפרעת לחץ אקוטית ותסמונת פוסט טראומטית לאחר אוטם שריר הלב : תרומת הדיסוציאציה וסגנון ההתמודדות הרפרסיבי /,"בית הספר לעבודה סוציאלית ע""ש בוב שאפל,",10444763
990020611710204146,"תסביך אדיפוס לאומי : מגדר, מרחב ולאומיות בקולנוע הפלסטיני החדש /","החוג לספרות,",2677307
990019950190204146,"ייצוג התנועה הקיבוצית בדרמה הישראלית, על רקע משבר שנות ה-90 /","החוג לאומנות התיאטרון,",2090947
9932929600204146,בחינת עמדות בעלי העניין במערכת ההשכלה הגבוהה בנוגע להצטרפותה של ישראל לתהליך בולוניה /,"בית הספר לחינוך,",6397538
990013743550204146,א.א. ריצ'ארדס כתיאורטיקן של הספרות /,"החוג לפילוסופיה,",2083399
9932924896904146,מתודולוגיה להכנת תוכנית-אב למערכות-מידע בארגון /,"בית הספר למוסמכים במינהל עסקים על שם לאון רקנטי,",4280674
9932932598204146,הניכור מעבודה : התיאוריה המרכסית לנכח מציאות ימינו /,"החוג ללימודי עבודה,",2702983
990020402860204146,עמדות קציני-מבחן למבוגרים כלפי גישור בין קורבן לפוגע /,"בית הספר לעבודה סוציאלית ע""ש בוב שאפל,",5016888
9932920197304146,מחקר עוקבה ארוך טווח הבוחן את השפעת תסביב הטפולה בקרב ילדות ונערות עד גיל 18 על מראה השחלה ‏/‏,"הפקולטה לרפואה ע""ש סאקלר,",476312
990019723150204146,"להיות בתוך המרחק : מגדר, לאומיות ומרחב בפואמה ""ארץ ישראל"" לבת מרים /","החוג לספרות,",24738608
990005853390204146,השפעת מועד קבלת ההחלטה ושונות המידע המוצג על הערכת מועמדים לעבודה /,"בית הספר למוסמכים במינהל עסקים על שם לאון רקנטי,",365940
9932933192504146,ההסתדרות הכללית וגדוד העבודה בשנים 1920-1923 : יחסים בין-ארגוניים בחברה הישובית /,"החוג לסוציולוגיה ולאנתרופולוגיה,",1599413
9932938200004146,"עיתונות יהודית בארצות-הברית, 1918-1913 : עברית, יידיש ואנגלית - זיקות ויחסי גומלין /","התוכנית ללימודי ספרות יידיש,",1996314
9932930499404146,תזת החילון בסוציולוגיה של הדת /,"בית הספר לפילוסופיה, בלשנות ולימודי מדע,",1242579
990020577640204146,פרוניסטים ומהפכנים: מאבק על ההגמוניה ושינוי דורי באיגודים המקצועיים בארגנטינה (1976-1966) /,לא ידוע,3982157
9932953494704146,The Paradox of Praxis : ‏מ‏ודלים של פרדוקס ביצירתו של פרנסיס אליס /,"החוג לתולדות האומנות,",5352652
990020753470204146,"הקשר בין קשיים בהבעה אמוציונאלית, חשיפה עצמית, יחסי זוגיות וסיפוק הורי בקרב גברים הסובלים מתסמונת דחק פוסט-טראומטית /","בית הספר לעבודה סוציאלית ע""ש בוב שאפל,",3663412
9932929599904146,"שימוש ב-EMG של היד הבריאה ללימוד תנועה ביד הפגועה בנפגעי שבץ מוחי, על ידי גרייה חשמלית מסוג TENS /","בית הספר לחינוך,",2770338
9932918597804146,קשר בין רמות ציטוקינים בסרום ובין מדדי פריון בנשים שעוברות טיפולי הפריה חוץ גופנית  ‏/‏,"הפקולטה לרפואה ע""ש סאקלר,",2147608
9932941296604146,"מיכון ומערכות מידע באירגונים ""ציבוריים"" : קביעת מדיניות, תכנון, ביצוע ובקרה : שומה של השפעת אופי אירגוני על תהליכי מיחשוב : (דיון תיאורטי, מודל אופטימאלי, ניתוחי ארוע ומסקנות) /","החוג למדיניות ציבורית,",2241441
9932927386004146,אמברוסיה בישראל : צמח פולש אלרגני /,בית הספר למדעי הסביבה ע''ש פורטר,3964343
9932922798704146,הורים לבנים חולי נפש : תפיסת המצב ודרכי ההתמודדות /,"החוג לפסיכולוגיה,",3826062
990005646820204146,"השפעת האידיאולוגיה המקצועית של קציני המבחן למבוגרים, מדיניות השרות וציפיות הנבחנים על אסטרטגיות הפעולה המבוצעות במסגרת המבחן /","בית הספר לעבודה סוציאלית ע""ש בוב שאפל,",12211478
9932930797204146,הגורמים המסייעים להסתגלותם האישית של צאצאי גרושות ואלמנות /,"החוג לסוציולוגיה ולאנתרופולוגיה,",2611005
9932933199904146,"הסיוע הסובייטי לארצות המזה""ת כביטוי לנאו-אימפריאליזם /","החוג לארצות מתפתחות,",2770575
9932939599004146,מעורבות חיידקים פריופתוגניים בכישלון שתלים דנטאליים : סקירת ספרות /‏,"בית הספר לרפואת שיניים על שם מוריס וגבריאלה גולדשלגר,",558056
9932925591104146,השוואה בין משק חשמל תחרותי למשק חשמל ריכוזי ומפוקח : יישום למשק החשמל בישראל /,"בית הספר למוסמכים במינהל עסקים על שם לאון רקנטי,",1699404
9932924600104146,הון הסיכון של האינדיבידואל /,"החוג לסוציולוגיה ולאנתרופולוגיה,",2077794
9932939397804146,תקציב ותיקצוב אינקרמנטליים : הדגמת המודל על מקרה כפר-סבא /,החוג למדיניות ציבורית,1407068
990020830150204146,החוויה של פעילות ציבורית-קהילתית של נשים חד-הוריות בישראל /,"בית הספר לעבודה סוציאלית ע""ש בוב שאפל,",8607836
9932931199204146,אלקלואידים פעילים ביולוגית מספוגים ואסצידיות ימיים /,"בית הספר לכימיה,",3561598
990005945670204146,"הקשר בין התדמית הארגונית של חילות השדה בצה""ל בעיני המועמדים לשירות ביטחון לבין הרצון לשרת באותם חילות /","בית הספר למוסמכים במינהל עסקים על שם לאון רקנטי,",1537434
9932933493904146,"הנטיה לדחות טיפולי שיניים כפונקציה של חרדה מפני טיפול שיניים, האמונה ביכולת התמודדות, דחיינות ותושיה נלמדת /","החוג לפסיכולוגיה,",491502
9932934598404146,דיפרנציאציה ואינטגרציה במערכות של מיזמים משותפים רב-לאומיים /,"בית הספר למוסמכים במינהל עסקים על שם לאון רקנטי,",2663317
9933353070504146,תדמיתה של ספרד ויהדותה בעיני משכילי גרמניה היהודיים /,"החוג להיסטוריה של עם ישראל,",4989756
9932933196304146,הערכת פרוייקט שיקום שכונה /,"החוג לסוציולוגיה ולאנתרופולוגיה,",1678644
9932934597804146,תחושת האחריות של המורה בחינוך הרגיל כלפי הילד החריג המשולב בכיתתה /,"החוג לפסיכולוגיה,",1910745
9932913093004146,בדיקת תוקף ומהימנות של שאלון Short Sensory Profile-2 בקרב ילדים ערביים עם הפרעה על הרצף האוטיסטי בגילאי 3-7 שנים ‏/‏,הפקולטה לרפואה.,847225
9932936796904146,"האמנות, כאמצעי לפיתוח היצירתיות, בזיקה לתאוריה של ה""מדע לאינטליגנציה יצירתיות"" : (הצעות יישום במסגרת הכשרת מורים, במיוחד אמנים ומורים לאמנות) /","החוג לתולדות האומנות,",35304314
9932938400204146,מאפייני ההפניה של רופא שיניים כללי למומחה כירורגית פה ולסת בעקירות שיניים /,"בית הספר לרפואת שיניים על שם מוריס וגבריאלה גולדשלגר,",427444
9932933491604146,תאגידים וזכויות אדם באזורי עימות : המקרה של הסכסוך הישראלי-פלסטיני /,הפקולטה למשפטים,10466805
9932913185904146,"גישת ""עצמים-תחילה"" מול גישת ""עצמים-מאוחר-יותר"" במבוא למדעי המחשב /","בית הספר לחינוך,",2075722
990019634220204146,אברהם אורי קובנר - ראשיתה של הביקורת המודרנית בספרות העברית החדשה /,החוג ל,3593089
9932925596804146,"מערך-תגובה הולם ו-""רצייה חברתית"" בשאלוני אישיות /","החוג לפסיכולוגיה,",3172695
990019878760204146,תרמנו במשרד : על הקשר שבין אחריות חברתית של עסקים ורגולציה ממשלתית בישראל /,"החוג לסוציולוגיה ולאנתרופולוגיה,",5675781
990019956100204146,המשפחה המוסלמית בישראל : הקשר בין חלוקת תפקידים ויחסי כוח לבין איכות חיי הנישואין בקרב בני זוג בחברה הערבית המוסלמית בישראל /,"בית הספר לעבודה סוציאלית ע""ש בוב שאפל,",4204888
990015810470204146,נושאים מחיי החצר וחיי היום-יום באומנות הפאטימית : המקרה של קבוצת כלי קרמיקת 'בוהק' בטכניקת של 'Reserve painting' /,"החוג לתולדות האומנות,",16492739
